timestamp,road_id,road_name,cars_count,avg_speed,congestion_level,district
2025-01-01 17:40:00,3,كورنيش النيل,163,79.2,23.8,وسط البلد
2025-01-01 17:40:00,4,المعادي كورنيش,86,76.2,18.8,المعادي
2025-01-01 17:40:00,5,التجمع محور التسعين,168,33.48,65.52,التجمع الخامس
2025-01-01 17:45:00,1,صلاح سالم,108,38.97,56.03,مدينة نصر
2025-01-01 17:45:00,2,الهرم,228,22.49,81.51,الجيزة
2025-01-01 17:45:00,3,كورنيش النيل,69,79.2,22.8,وسط البلد
2025-01-01 17:45:00,4,المعادي كورنيش,92,21.04,81.96,المعادي
2025-01-01 17:45:00,5,التجمع محور التسعين,99,78.39,22.61,التجمع الخامس
2025-01-01 17:50:00,1,صلاح سالم,233,50.94,45.06,مدينة نصر
2025-01-01 17:50:00,2,الهرم,200,60.01,37.99,الجيزة
2025-01-01 17:50:00,3,كورنيش النيل,200,21.8,76.2,وسط البلد
2025-01-01 17:50:00,4,المعادي كورنيش,129,76.39,24.61,المعادي
2025-01-01 17:50:00,5,التجمع محور التسعين,57,78.19,16.81,التجمع الخامس
2025-01-01 17:55:00,1,صلاح سالم,57,29.37,70.63,مدينة نصر
2025-01-01 17:55:00,2,الهرم,54,77.8,18.2,الجيزة
2025-01-01 17:55:00,3,كورنيش النيل,242,70.29,33.71,وسط البلد
2025-01-01 17:55:00,4,المعادي كورنيش,220,60.99,35.01,المعادي
2025-01-01 17:55:00,5,التجمع محور التسعين,194,69.85,32.15,التجمع الخامس
2025-01-01 18:00:00,1,صلاح سالم,162,21.82,80.18,مدينة نصر
2025-01-01 18:00:00,2,الهرم,138,61.37,33.63,الجيزة
2025-01-01 18:00:00,3,كورنيش النيل,50,32.94,66.06,وسط البلد
2025-01-01 18:00:00,4,المعادي كورنيش,97,59.07,44.93,المعادي
2025-01-01 18:00:00,5,التجمع محور التسعين,239,59.47,36.53,التجمع الخامس
2025-01-01 18:05:00,1,صلاح سالم,241,22.89,80.11,مدينة نصر
2025-01-01 18:05:00,2,الهرم,210,44.41,58.59,الجيزة
2025-01-01 18:05:00,3,كورنيش النيل,126,37.32,60.68,وسط البلد
2025-01-01 18:05:00,4,المعادي كورنيش,147,44.25,53.75,المعادي
2025-01-01 18:05:00,5,التجمع محور التسعين,151,46.29,49.71,التجمع الخامس
2025-01-01 18:10:00,1,صلاح سالم,131,72.67,28.33,مدينة نصر
2025-01-01 18:10:00,2,الهرم,132,72.13,22.87,الجيزة
2025-01-01 18:10:00,3,كورنيش النيل,137,37.81,63.19,وسط البلد
2025-01-01 18:10:00,4,المعادي كورنيش,138,39.7,55.3,المعادي
2025-01-01 18:10:00,5,التجمع محور التسعين,125,56.59,42.41,التجمع الخامس
2025-01-01 18:15:00,1,صلاح سالم,196,43.31,59.69,مدينة نصر
2025-01-01 18:15:00,2,الهرم,210,34.25,60.75,الجيزة
2025-01-01 18:15:00,3,كورنيش النيل,84,33.64,70.36,وسط البلد
2025-01-01 18:15:00,4,المعادي كورنيش,60,56.21,47.79,المعادي
2025-01-01 18:15:00,5,التجمع محور التسعين,243,47.81,49.19,التجمع الخامس
2025-01-01 18:20:00,1,صلاح سالم,134,71.8,24.2,مدينة نصر
2025-01-01 18:20:00,2,الهرم,247,74.85,29.15,الجيزة
2025-01-01 18:20:00,3,كورنيش النيل,202,42.81,53.19,وسط البلد
2025-01-01 18:20:00,4,المعادي كورنيش,97,54.81,43.19,المعادي
2025-01-01 18:20:00,5,التجمع محور التسعين,64,43.66,57.34,التجمع الخامس
2025-01-01 18:25:00,1,صلاح سالم,119,64.81,34.19,مدينة نصر
2025-01-01 18:25:00,2,الهرم,200,45.85,53.15,الجيزة
2025-01-01 18:25:00,3,كورنيش النيل,173,77.28,20.72,وسط البلد
2025-01-01 18:25:00,4,المعادي كورنيش,100,23.62,75.38,المعادي
2025-01-01 18:25:00,5,التجمع محور التسعين,190,41.1,54.9,التجمع الخامس
2025-01-01 18:30:00,1,صلاح سالم,127,49.15,49.85,مدينة نصر
2025-01-01 18:30:00,2,الهرم,101,60.21,36.79,الجيزة
2025-01-01 18:30:00,3,كورنيش النيل,185,38.68,59.32,وسط البلد
2025-01-01 18:30:00,4,المعادي كورنيش,207,62.97,32.03,المعادي
2025-01-01 18:30:00,5,التجمع محور التسعين,126,44.81,58.19,التجمع الخامس
2025-01-01 18:35:00,1,صلاح سالم,143,30.87,73.13,مدينة نصر
2025-01-01 18:35:00,2,الهرم,88,51.51,49.49,الجيزة
2025-01-01 18:35:00,3,كورنيش النيل,240,26.41,77.59,وسط البلد
2025-01-01 18:35:00,4,المعادي كورنيش,238,35.39,62.61,المعادي
2025-01-01 18:35:00,5,التجمع محور التسعين,133,49.01,51.99,التجمع الخامس
2025-01-01 18:40:00,1,صلاح سالم,103,53.01,48.99,مدينة نصر
2025-01-01 18:40:00,2,الهرم,222,57.99,43.01,الجيزة
2025-01-01 18:40:00,3,كورنيش النيل,199,69.15,30.85,وسط البلد
2025-01-01 18:40:00,4,المعادي كورنيش,186,67.62,36.38,المعادي
2025-01-01 18:40:00,5,التجمع محور التسعين,171,41.65,62.35,التجمع الخامس
2025-01-01 18:45:00,1,صلاح سالم,121,66.2,28.8,مدينة نصر
2025-01-01 18:45:00,2,الهرم,203,35.34,62.66,الجيزة
2025-01-01 18:45:00,3,كورنيش النيل,99,63.92,34.08,وسط البلد
2025-01-01 18:45:00,4,المعادي كورنيش,109,60.29,42.71,المعادي
2025-01-01 18:45:00,5,التجمع محور التسعين,195,66.0,38.0,التجمع الخامس
2025-01-01 18:50:00,1,صلاح سالم,232,55.2,39.8,مدينة نصر
2025-01-01 18:50:00,2,الهرم,157,71.77,29.23,الجيزة
2025-01-01 18:50:00,3,كورنيش النيل,198,25.74,73.26,وسط البلد
2025-01-01 18:50:00,4,المعادي كورنيش,192,33.81,67.19,المعادي
2025-01-01 18:50:00,5,التجمع محور التسعين,209,58.28,44.72,التجمع الخامس
2025-01-01 18:55:00,1,صلاح سالم,127,57.92,45.08,مدينة نصر
2025-01-01 18:55:00,2,الهرم,202,79.27,17.73,الجيزة
2025-01-01 18:55:00,3,كورنيش النيل,56,61.71,35.29,وسط البلد
2025-01-01 18:55:00,4,المعادي كورنيش,91,45.69,55.31,المعادي
2025-01-01 18:55:00,5,التجمع محور التسعين,218,61.55,39.45,التجمع الخامس
2025-01-01 19:00:00,1,صلاح سالم,73,27.7,69.3,مدينة نصر
2025-01-01 19:00:00,2,الهرم,117,63.46,40.54,الجيزة
2025-01-01 19:00:00,3,كورنيش النيل,81,36.45,61.55,وسط البلد
2025-01-01 19:00:00,4,المعادي كورنيش,146,55.75,47.25,المعادي
2025-01-01 19:00:00,5,التجمع محور التسعين,185,42.02,57.98,التجمع الخامس
2025-01-01 19:05:00,1,صلاح سالم,218,57.03,37.97,مدينة نصر
2025-01-01 19:05:00,2,الهرم,109,24.06,74.94,الجيزة
2025-01-01 19:05:00,3,كورنيش النيل,221,34.02,64.98,وسط البلد
2025-01-01 19:05:00,4,المعادي كورنيش,57,72.8,23.2,المعادي
2025-01-01 19:05:00,5,التجمع محور التسعين,116,51.98,52.02,التجمع الخامس
2025-01-01 19:10:00,1,صلاح سالم,52,31.42,64.58,مدينة نصر
2025-01-01 19:10:00,2,الهرم,221,59.71,35.29,الجيزة
2025-01-01 19:10:00,3,كورنيش النيل,84,63.84,34.16,وسط البلد
2025-01-01 19:10:00,4,المعادي كورنيش,57,54.83,49.17,المعادي
2025-01-01 19:10:00,5,التجمع محور التسعين,85,77.7,25.3,التجمع الخامس
2025-01-01 19:15:00,1,صلاح سالم,104,52.15,50.85,مدينة نصر
2025-01-01 19:15:00,2,الهرم,104,65.37,29.63,الجيزة
2025-01-01 19:15:00,3,كورنيش النيل,193,59.89,38.11,وسط البلد
2025-01-01 19:15:00,4,المعادي كورنيش,52,75.63,25.37,المعادي
2025-01-01 19:15:00,5,التجمع محور التسعين,141,78.45,21.55,التجمع الخامس
2025-01-01 19:20:00,1,صلاح سالم,54,64.23,37.77,مدينة نصر
2025-01-01 19:20:00,2,الهرم,157,34.62,64.38,الجيزة
2025-01-01 19:20:00,3,كورنيش النيل,133,57.42,38.58,وسط البلد
2025-01-01 19:20:00,4,المعادي كورنيش,249,65.32,29.68,المعادي
2025-01-01 19:20:00,5,التجمع محور التسعين,65,50.41,47.59,التجمع الخامس
2025-01-01 19:25:00,1,صلاح سالم,191,27.06,73.94,مدينة نصر
2025-01-01 19:25:00,2,الهرم,163,40.5,62.5,الجيزة
2025-01-01 19:25:00,3,كورنيش النيل,134,40.78,62.22,وسط البلد
2025-01-01 19:25:00,4,المعادي كورنيش,242,38.33,59.67,المعادي
2025-01-01 19:25:00,5,التجمع محور التسعين,239,46.83,51.17,التجمع الخامس
2025-01-01 19:30:00,1,صلاح سالم,104,29.71,70.29,مدينة نصر
2025-01-01 19:30:00,2,الهرم,220,54.48,44.52,الجيزة
2025-01-01 19:30:00,3,كورنيش النيل,61,75.84,28.16,وسط البلد
2025-01-01 19:30:00,4,المعادي كورنيش,215,69.05,27.95,المعادي
2025-01-01 19:30:00,5,التجمع محور التسعين,207,72.68,27.32,التجمع الخامس
2025-01-01 19:35:00,1,صلاح سالم,116,67.4,30.6,مدينة نصر
2025-01-01 19:35:00,2,الهرم,63,24.86,74.14,الجيزة
2025-01-01 19:35:00,3,كورنيش النيل,212,30.41,65.59,وسط البلد
2025-01-01 19:35:00,4,المعادي كورنيش,212,40.77,57.23,المعادي
2025-01-01 19:35:00,5,التجمع محور التسعين,59,69.35,33.65,التجمع الخامس
2025-01-01 19:40:00,1,صلاح سالم,103,38.82,56.18,مدينة نصر
2025-01-01 19:40:00,2,الهرم,159,73.9,24.1,الجيزة
2025-01-01 19:40:00,3,كورنيش النيل,180,77.17,22.83,وسط البلد
2025-01-01 19:40:00,4,المعادي كورنيش,74,59.98,36.02,المعادي
2025-01-01 19:40:00,5,التجمع محور التسعين,185,48.69,49.31,التجمع الخامس
2025-01-01 19:45:00,1,صلاح سالم,74,33.95,64.05,مدينة نصر
2025-01-01 19:45:00,2,الهرم,195,36.67,63.33,الجيزة
2025-01-01 19:45:00,3,كورنيش النيل,209,32.96,63.04,وسط البلد
2025-01-01 19:45:00,4,المعادي كورنيش,109,41.89,55.11,المعادي
2025-01-01 19:45:00,5,التجمع محور التسعين,54,66.85,37.15,التجمع الخامس
2025-01-01 19:50:00,1,صلاح سالم,138,23.49,72.51,مدينة نصر
2025-01-01 19:50:00,2,الهرم,208,61.7,41.3,الجيزة
2025-01-01 19:50:00,3,كورنيش النيل,132,30.24,68.76,وسط البلد
2025-01-01 19:50:00,4,المعادي كورنيش,122,66.96,30.04,المعادي
2025-01-01 19:50:00,5,التجمع محور التسعين,56,61.53,33.47,التجمع الخامس
2025-01-01 19:55:00,1,صلاح سالم,53,57.99,44.01,مدينة نصر
2025-01-01 19:55:00,2,الهرم,66,33.96,64.04,الجيزة
2025-01-01 19:55:00,3,كورنيش النيل,101,59.34,40.66,وسط البلد
2025-01-01 19:55:00,4,المعادي كورنيش,227,27.84,70.16,المعادي
2025-01-01 19:55:00,5,التجمع محور التسعين,240,46.99,50.01,التجمع الخامس
2025-01-01 20:00:00,1,صلاح سالم,56,51.53,48.47,مدينة نصر
2025-01-01 20:00:00,2,الهرم,63,30.61,69.39,الجيزة
2025-01-01 20:00:00,3,كورنيش النيل,182,20.66,75.34,وسط البلد
2025-01-01 20:00:00,4,المعادي كورنيش,111,48.88,51.12,المعادي
2025-01-01 20:00:00,5,التجمع محور التسعين,128,54.93,46.07,التجمع الخامس
2025-01-01 20:05:00,1,صلاح سالم,107,31.38,67.62,مدينة نصر
2025-01-01 20:05:00,2,الهرم,114,39.41,64.59,الجيزة
2025-01-01 20:05:00,3,كورنيش النيل,230,68.09,29.91,وسط البلد
2025-01-01 20:05:00,4,المعادي كورنيش,237,58.77,40.23,المعادي
2025-01-01 20:05:00,5,التجمع محور التسعين,101,35.96,63.04,التجمع الخامس
2025-01-01 20:10:00,1,صلاح سالم,75,27.63,68.37,مدينة نصر
2025-01-01 20:10:00,2,الهرم,101,34.61,61.39,الجيزة
2025-01-01 20:10:00,3,كورنيش النيل,229,71.57,32.43,وسط البلد
2025-01-01 20:10:00,4,المعادي كورنيش,70,77.37,17.63,المعادي
2025-01-01 20:10:00,5,التجمع محور التسعين,154,26.13,75.87,التجمع الخامس
2025-01-01 20:15:00,1,صلاح سالم,186,76.57,19.43,مدينة نصر
2025-01-01 20:15:00,2,الهرم,109,24.59,70.41,الجيزة
2025-01-01 20:15:00,3,كورنيش النيل,59,75.82,26.18,وسط البلد
2025-01-01 20:15:00,4,المعادي كورنيش,70,69.51,31.49,المعادي
2025-01-01 20:15:00,5,التجمع محور التسعين,83,43.18,56.82,التجمع الخامس
2025-01-01 20:20:00,1,صلاح سالم,249,33.62,61.38,مدينة نصر
2025-01-01 20:20:00,2,الهرم,237,47.04,49.96,الجيزة
2025-01-01 20:20:00,3,كورنيش النيل,118,64.25,30.75,وسط البلد
2025-01-01 20:20:00,4,المعادي كورنيش,136,60.81,41.19,المعادي
2025-01-01 20:20:00,5,التجمع محور التسعين,136,62.98,34.02,التجمع الخامس
2025-01-01 20:25:00,1,صلاح سالم,201,26.32,68.68,مدينة نصر
2025-01-01 20:25:00,2,الهرم,182,50.51,51.49,الجيزة
2025-01-01 20:25:00,3,كورنيش النيل,107,47.72,50.28,وسط البلد
2025-01-01 20:25:00,4,المعادي كورنيش,188,78.24,18.76,المعادي
2025-01-01 20:25:00,5,التجمع محور التسعين,184,67.03,29.97,التجمع الخامس
2025-01-01 20:30:00,1,صلاح سالم,235,25.9,74.1,مدينة نصر
2025-01-01 20:30:00,2,الهرم,145,24.12,79.88,الجيزة
2025-01-01 20:30:00,3,كورنيش النيل,87,24.96,70.04,وسط البلد
2025-01-01 20:30:00,4,المعادي كورنيش,185,66.15,36.85,المعادي
2025-01-01 20:30:00,5,التجمع محور التسعين,122,42.92,53.08,التجمع الخامس
2025-01-01 20:35:00,1,صلاح سالم,244,27.28,70.72,مدينة نصر
2025-01-01 20:35:00,2,الهرم,127,24.16,78.84,الجيزة
2025-01-01 20:35:00,3,كورنيش النيل,171,48.7,47.3,وسط البلد
2025-01-01 20:35:00,4,المعادي كورنيش,59,67.92,34.08,المعادي
2025-01-01 20:35:00,5,التجمع محور التسعين,51,56.11,42.89,التجمع الخامس
2025-01-01 20:40:00,1,صلاح سالم,209,64.88,31.12,مدينة نصر
2025-01-01 20:40:00,2,الهرم,60,22.62,72.38,الجيزة
2025-01-01 20:40:00,3,كورنيش النيل,217,55.91,47.09,وسط البلد
2025-01-01 20:40:00,4,المعادي كورنيش,202,42.56,61.44,المعادي
2025-01-01 20:40:00,5,التجمع محور التسعين,163,76.58,21.42,التجمع الخامس
2025-01-01 20:45:00,1,صلاح سالم,221,31.85,63.15,مدينة نصر
2025-01-01 20:45:00,2,الهرم,169,79.54,24.46,الجيزة
2025-01-01 20:45:00,3,كورنيش النيل,81,39.02,61.98,وسط البلد
2025-01-01 20:45:00,4,المعادي كورنيش,61,75.14,20.86,المعادي
2025-01-01 20:45:00,5,التجمع محور التسعين,198,65.3,33.7,التجمع الخامس
2025-01-01 20:50:00,1,صلاح سالم,175,70.52,31.48,مدينة نصر
2025-01-01 20:50:00,2,الهرم,184,30.84,69.16,الجيزة
2025-01-01 20:50:00,3,كورنيش النيل,199,79.08,20.92,وسط البلد
2025-01-01 20:50:00,4,المعادي كورنيش,141,22.59,73.41,المعادي
2025-01-01 20:50:00,5,التجمع محور التسعين,51,27.9,70.1,التجمع الخامس
2025-01-01 20:55:00,1,صلاح سالم,76,77.91,19.09,مدينة نصر
2025-01-01 20:55:00,2,الهرم,200,70.44,29.56,الجيزة
2025-01-01 20:55:00,3,كورنيش النيل,220,65.49,29.51,وسط البلد
2025-01-01 20:55:00,4,المعادي كورنيش,233,56.72,43.28,المعادي
2025-01-01 20:55:00,5,التجمع محور التسعين,68,29.09,71.91,التجمع الخامس
2025-01-01 21:00:00,1,صلاح سالم,157,58.18,40.82,مدينة نصر
2025-01-01 21:00:00,2,الهرم,160,29.65,74.35,الجيزة
2025-01-01 21:00:00,3,كورنيش النيل,193,68.71,30.29,وسط البلد
2025-01-01 21:00:00,4,المعادي كورنيش,52,79.51,22.49,المعادي
2025-01-01 21:00:00,5,التجمع محور التسعين,113,68.0,35.0,التجمع الخامس
2025-01-01 21:05:00,1,صلاح سالم,59,64.54,36.46,مدينة نصر
2025-01-01 21:05:00,2,الهرم,204,61.27,41.73,الجيزة
2025-01-01 21:05:00,3,كورنيش النيل,213,20.31,83.69,وسط البلد
2025-01-01 21:05:00,4,المعادي كورنيش,107,22.12,72.88,المعادي
2025-01-01 21:05:00,5,التجمع محور التسعين,63,64.97,34.03,التجمع الخامس
2025-01-01 21:10:00,1,صلاح سالم,170,60.7,36.3,مدينة نصر
2025-01-01 21:10:00,2,الهرم,119,72.6,26.4,الجيزة
2025-01-01 21:10:00,3,كورنيش النيل,235,42.1,55.9,وسط البلد
2025-01-01 21:10:00,4,المعادي كورنيش,69,66.82,33.18,المعادي
2025-01-01 21:10:00,5,التجمع محور التسعين,203,43.49,55.51,التجمع الخامس
2025-01-01 21:15:00,1,صلاح سالم,103,61.74,37.26,مدينة نصر
2025-01-01 21:15:00,2,الهرم,87,30.01,72.99,الجيزة
2025-01-01 21:15:00,3,كورنيش النيل,222,25.58,75.42,وسط البلد
2025-01-01 21:15:00,4,المعادي كورنيش,120,48.86,48.14,المعادي
2025-01-01 21:15:00,5,التجمع محور التسعين,129,33.53,64.47,التجمع الخامس
2025-01-01 21:20:00,1,صلاح سالم,181,23.17,78.83,مدينة نصر
2025-01-01 21:20:00,2,الهرم,211,55.96,41.04,الجيزة
2025-01-01 21:20:00,3,كورنيش النيل,208,21.38,75.62,وسط البلد
2025-01-01 21:20:00,4,المعادي كورنيش,98,58.19,38.81,المعادي
2025-01-01 21:20:00,5,التجمع محور التسعين,199,61.72,42.28,التجمع الخامس
2025-01-01 21:25:00,1,صلاح سالم,166,67.32,29.68,مدينة نصر
2025-01-01 21:25:00,2,الهرم,225,42.41,58.59,الجيزة
2025-01-01 21:25:00,3,كورنيش النيل,162,46.04,49.96,وسط البلد
2025-01-01 21:25:00,4,المعادي كورنيش,112,33.24,69.76,المعادي
2025-01-01 21:25:00,5,التجمع محور التسعين,167,58.55,36.45,التجمع الخامس
2025-01-01 21:30:00,1,صلاح سالم,247,58.17,41.83,مدينة نصر
2025-01-01 21:30:00,2,الهرم,96,70.39,30.61,الجيزة
2025-01-01 21:30:00,3,كورنيش النيل,186,77.02,21.98,وسط البلد
2025-01-01 21:30:00,4,المعادي كورنيش,110,78.78,18.22,المعادي
2025-01-01 21:30:00,5,التجمع محور التسعين,156,21.45,78.55,التجمع الخامس
2025-01-01 21:35:00,1,صلاح سالم,247,51.08,45.92,مدينة نصر
2025-01-01 21:35:00,2,الهرم,196,35.56,68.44,الجيزة
2025-01-01 21:35:00,3,كورنيش النيل,118,70.52,28.48,وسط البلد
2025-01-01 21:35:00,4,المعادي كورنيش,98,46.11,52.89,المعادي
2025-01-01 21:35:00,5,التجمع محور التسعين,149,28.01,69.99,التجمع الخامس
2025-01-01 21:40:00,1,صلاح سالم,175,63.68,32.32,مدينة نصر
2025-01-01 21:40:00,2,الهرم,212,46.21,56.79,الجيزة
2025-01-01 21:40:00,3,كورنيش النيل,149,65.93,34.07,وسط البلد
2025-01-01 21:40:00,4,المعادي كورنيش,223,56.61,46.39,المعادي
2025-01-01 21:40:00,5,التجمع محور التسعين,80,75.36,27.64,التجمع الخامس
2025-01-01 21:45:00,1,صلاح سالم,85,20.8,81.2,مدينة نصر
2025-01-01 21:45:00,2,الهرم,157,22.68,77.32,الجيزة
2025-01-01 21:45:00,3,كورنيش النيل,184,34.82,67.18,وسط البلد
2025-01-01 21:45:00,4,المعادي كورنيش,187,36.32,63.68,المعادي
2025-01-01 21:45:00,5,التجمع محور التسعين,155,70.69,29.31,التجمع الخامس
2025-01-01 21:50:00,1,صلاح سالم,93,29.38,68.62,مدينة نصر
2025-01-01 21:50:00,2,الهرم,233,22.79,73.21,الجيزة
2025-01-01 21:50:00,3,كورنيش النيل,156,28.35,69.65,وسط البلد
2025-01-01 21:50:00,4,المعادي كورنيش,227,44.67,56.33,المعادي
2025-01-01 21:50:00,5,التجمع محور التسعين,119,73.99,22.01,التجمع الخامس
2025-01-01 21:55:00,1,صلاح سالم,209,59.83,38.17,مدينة نصر
2025-01-01 21:55:00,2,الهرم,192,72.93,26.07,الجيزة
2025-01-01 21:55:00,3,كورنيش النيل,219,69.67,32.33,وسط البلد
2025-01-01 21:55:00,4,المعادي كورنيش,177,57.47,41.53,المعادي
2025-01-01 21:55:00,5,التجمع محور التسعين,107,78.77,20.23,التجمع الخامس
2025-01-01 22:00:00,1,صلاح سالم,180,63.51,35.49,مدينة نصر
2025-01-01 22:00:00,2,الهرم,98,47.84,55.16,الجيزة
2025-01-01 22:00:00,3,كورنيش النيل,134,56.51,46.49,وسط البلد
2025-01-01 22:00:00,4,المعادي كورنيش,238,26.85,69.15,المعادي
2025-01-01 22:00:00,5,التجمع محور التسعين,166,33.52,70.48,التجمع الخامس
2025-01-01 22:05:00,1,صلاح سالم,120,61.03,33.97,مدينة نصر
2025-01-01 22:05:00,2,الهرم,130,78.83,17.17,الجيزة
2025-01-01 22:05:00,3,كورنيش النيل,77,63.37,39.63,وسط البلد
2025-01-01 22:05:00,4,المعادي كورنيش,216,62.47,32.53,المعادي
2025-01-01 22:05:00,5,التجمع محور التسعين,147,24.9,75.1,التجمع الخامس
2025-01-01 22:10:00,1,صلاح سالم,147,49.08,49.92,مدينة نصر
2025-01-01 22:10:00,2,الهرم,54,76.74,26.26,الجيزة
2025-01-01 22:10:00,3,كورنيش النيل,115,25.85,71.15,وسط البلد
2025-01-01 22:10:00,4,المعادي كورنيش,174,64.96,37.04,المعادي
2025-01-01 22:10:00,5,التجمع محور التسعين,217,26.72,77.28,التجمع الخامس
2025-01-01 22:15:00,1,صلاح سالم,148,23.12,71.88,مدينة نصر
2025-01-01 22:15:00,2,الهرم,241,40.39,58.61,الجيزة
2025-01-01 22:15:00,3,كورنيش النيل,69,52.69,45.31,وسط البلد
2025-01-01 22:15:00,4,المعادي كورنيش,159,65.25,36.75,المعادي
2025-01-01 22:15:00,5,التجمع محور التسعين,128,72.77,30.23,التجمع الخامس
2025-01-01 22:20:00,1,صلاح سالم,217,79.1,24.9,مدينة نصر
2025-01-01 22:20:00,2,الهرم,162,21.63,81.37,الجيزة
2025-01-01 22:20:00,3,كورنيش النيل,180,74.55,20.45,وسط البلد
2025-01-01 22:20:00,4,المعادي كورنيش,91,49.87,50.13,المعادي
2025-01-01 22:20:00,5,التجمع محور التسعين,216,59.41,43.59,التجمع الخامس
2025-01-01 22:25:00,1,صلاح سالم,172,42.83,54.17,مدينة نصر
2025-01-01 22:25:00,2,الهرم,246,77.87,24.13,الجيزة
2025-01-01 22:25:00,3,كورنيش النيل,61,51.4,50.6,وسط البلد
2025-01-01 22:25:00,4,المعادي كورنيش,90,54.66,44.34,المعادي
2025-01-01 22:25:00,5,التجمع محور التسعين,121,67.87,34.13,التجمع الخامس
2025-01-01 22:30:00,1,صلاح سالم,91,46.86,53.14,مدينة نصر
2025-01-01 22:30:00,2,الهرم,61,29.96,67.04,الجيزة
2025-01-01 22:30:00,3,كورنيش النيل,158,74.37,21.63,وسط البلد
2025-01-01 22:30:00,4,المعادي كورنيش,156,79.01,15.99,المعادي
2025-01-01 22:30:00,5,التجمع محور التسعين,178,22.0,80.0,التجمع الخامس
2025-01-01 22:35:00,1,صلاح سالم,150,63.96,35.04,مدينة نصر
2025-01-01 22:35:00,2,الهرم,53,67.92,32.08,الجيزة
2025-01-01 22:35:00,3,كورنيش النيل,68,72.94,28.06,وسط البلد
2025-01-01 22:35:00,4,المعادي كورنيش,65,79.3,21.7,المعادي
2025-01-01 22:35:00,5,التجمع محور التسعين,70,63.51,32.49,التجمع الخامس
2025-01-01 22:40:00,1,صلاح سالم,53,79.82,24.18,مدينة نصر
2025-01-01 22:40:00,2,الهرم,108,29.73,69.27,الجيزة
2025-01-01 22:40:00,3,كورنيش النيل,74,25.58,72.42,وسط البلد
2025-01-01 22:40:00,4,المعادي كورنيش,74,69.38,34.62,المعادي
2025-01-01 22:40:00,5,التجمع محور التسعين,175,42.74,54.26,التجمع الخامس
2025-01-01 22:45:00,1,صلاح سالم,238,40.21,62.79,مدينة نصر
2025-01-01 22:45:00,2,الهرم,165,75.09,24.91,الجيزة
2025-01-01 22:45:00,3,كورنيش النيل,109,38.86,57.14,وسط البلد
2025-01-01 22:45:00,4,المعادي كورنيش,224,59.1,43.9,المعادي
2025-01-01 22:45:00,5,التجمع محور التسعين,180,72.79,31.21,التجمع الخامس
2025-01-01 22:50:00,1,صلاح سالم,70,26.78,77.22,مدينة نصر
2025-01-01 22:50:00,2,الهرم,239,63.14,33.86,الجيزة
2025-01-01 22:50:00,3,كورنيش النيل,229,74.32,22.68,وسط البلد
2025-01-01 22:50:00,4,المعادي كورنيش,224,31.48,71.52,المعادي
2025-01-01 22:50:00,5,التجمع محور التسعين,72,57.26,42.74,التجمع الخامس
2025-01-01 22:55:00,1,صلاح سالم,66,70.49,26.51,مدينة نصر
2025-01-01 22:55:00,2,الهرم,82,27.58,68.42,الجيزة
2025-01-01 22:55:00,3,كورنيش النيل,115,38.9,63.1,وسط البلد
2025-01-01 22:55:00,4,المعادي كورنيش,205,60.9,39.1,المعادي
2025-01-01 22:55:00,5,التجمع محور التسعين,197,33.63,68.37,التجمع الخامس
2025-01-01 23:00:00,1,صلاح سالم,136,24.62,72.38,مدينة نصر
2025-01-01 23:00:00,2,الهرم,53,71.98,28.02,الجيزة
2025-01-01 23:00:00,3,كورنيش النيل,192,32.76,64.24,وسط البلد
2025-01-01 23:00:00,4,المعادي كورنيش,106,38.24,59.76,المعادي
2025-01-01 23:00:00,5,التجمع محور التسعين,191,74.22,20.78,التجمع الخامس
2025-01-01 23:05:00,1,صلاح سالم,88,68.44,27.56,مدينة نصر
2025-01-01 23:05:00,2,الهرم,164,74.43,26.57,الجيزة
2025-01-01 23:05:00,3,كورنيش النيل,236,26.66,75.34,وسط البلد
2025-01-01 23:05:00,4,المعادي كورنيش,95,47.62,50.38,المعادي
2025-01-01 23:05:00,5,التجمع محور التسعين,121,27.73,69.27,التجمع الخامس
2025-01-01 23:10:00,1,صلاح سالم,79,68.14,29.86,مدينة نصر
2025-01-01 23:10:00,2,الهرم,162,22.52,79.48,الجيزة
2025-01-01 23:10:00,3,كورنيش النيل,63,75.08,25.92,وسط البلد
2025-01-01 23:10:00,4,المعادي كورنيش,199,71.5,25.5,المعادي
2025-01-01 23:10:00,5,التجمع محور التسعين,159,74.65,29.35,التجمع الخامس
2025-01-01 23:15:00,1,صلاح سالم,68,68.29,29.71,مدينة نصر
2025-01-01 23:15:00,2,الهرم,222,77.77,25.23,الجيزة
2025-01-01 23:15:00,3,كورنيش النيل,173,69.76,27.24,وسط البلد
2025-01-01 23:15:00,4,المعادي كورنيش,224,46.99,55.01,المعادي
2025-01-01 23:15:00,5,التجمع محور التسعين,215,27.21,70.79,التجمع الخامس
2025-01-01 23:20:00,1,صلاح سالم,217,35.8,67.2,مدينة نصر
2025-01-01 23:20:00,2,الهرم,113,54.03,43.97,الجيزة
2025-01-01 23:20:00,3,كورنيش النيل,138,69.47,29.53,وسط البلد
2025-01-01 23:20:00,4,المعادي كورنيش,236,63.81,39.19,المعادي
2025-01-01 23:20:00,5,التجمع محور التسعين,245,23.87,78.13,التجمع الخامس
